   6.96846657E-03  0.906465411      0.741388261      0.162528440       4.43196744E-02   2.61972416E-02   1.81224365E-02  -1.04507007E-10   5.17636351E-02   1.00000000    
   7.29029533E-03  0.908082068      0.742710531      0.162818313       4.24387455E-02   2.50854269E-02   1.73533186E-02  -1.19878982E-10   5.20324744E-02   1.00000012    
   7.62698706E-03  0.909622848      0.743970692      0.163094565       4.06341217E-02   2.40187217E-02   1.66154038E-02  -1.37500067E-10   5.23006618E-02   1.00000000    
   7.97922816E-03  0.911090255      0.745170891      0.163357690       3.89029980E-02   2.29954589E-02   1.59075428E-02  -1.57698174E-10   5.25684617E-02   1.00000000    
   8.34773760E-03  0.912486911      0.746313155      0.163608089       3.72426361E-02   2.20140219E-02   1.52286142E-02  -1.80848753E-10   5.28361313E-02   1.00000000    
   8.73326231E-03  0.913814962      0.747399390      0.163846225       3.56503949E-02   2.10728534E-02   1.45775424E-02  -2.07381654E-10   5.31039461E-02  0.999999940    
   9.13659483E-03  0.915077031      0.748431563      0.164072499       3.41236778E-02   2.01704148E-02   1.39532648E-02  -2.37789871E-10   5.33721969E-02  0.999999940    
   9.55855101E-03  0.916275144      0.749411523      0.164287314       3.26600149E-02   1.93052497E-02   1.33547699E-02  -2.72636885E-10   5.36411330E-02   1.00000000    
   9.99999978E-03  0.917411506      0.750340939      0.164491057       3.12569588E-02   1.84759051E-02   1.27810556E-02  -3.12569581E-10   5.39110750E-02   1.00000000    
   1.04618352E-02  0.918488026      0.751221418      0.164684087       2.99121849E-02   1.76810138E-02   1.22311739E-02  -3.58327090E-10   5.41822761E-02  0.999999940    
   1.09449998E-02  0.919506848      0.752054691      0.164866760       2.86234375E-02   1.69192366E-02   1.17042009E-02  -4.10756790E-10   5.44550791E-02   1.00000000    
   1.14504788E-02  0.920469880      0.752842367      0.165039435       2.73885150E-02   1.61892772E-02   1.11992378E-02  -4.70828876E-10   5.47297560E-02   1.00000000    
   1.19793033E-02  0.921378613      0.753585637      0.165202364       2.62052994E-02   1.54898819E-02   1.07154176E-02  -5.39653933E-10   5.50066195E-02  0.999999940    
   1.25325443E-02  0.922235370      0.754286289      0.165355965       2.50717700E-02   1.48198567E-02   1.02519151E-02  -6.18503304E-10   5.52860163E-02   1.00000012    
   1.31113352E-02  0.923041165      0.754945338      0.165500447       2.39859335E-02   1.41780218E-02   9.80791356E-03  -7.08833714E-10   5.55682816E-02   1.00000000    
   1.37168644E-02  0.923797786      0.755564213      0.165636107       2.29458753E-02   1.35632455E-02   9.38263070E-03  -8.12314049E-10   5.58537096E-02  0.999999881    
   1.43503575E-02  0.924506962      0.756144226      0.165763274       2.19497699E-02   1.29744513E-02   8.97532143E-03  -9.30852451E-10   5.61427101E-02  0.999999940    
   1.50131090E-02  0.925169826      0.756686449      0.165882140       2.09958442E-02   1.24105886E-02   8.58525839E-03  -1.06663511E-09   5.64356335E-02   1.00000000    
   1.57064684E-02  0.925787866      0.757191896      0.165992931       2.00823918E-02   1.18706487E-02   8.21174495E-03  -1.22216437E-09   5.67328446E-02   1.00000000    
   1.64318476E-02  0.926362157      0.757661581      0.166095912       1.92077700E-02   1.13536613E-02   7.85410963E-03  -1.40030465E-09   5.70347309E-02   1.00000000    
   1.71907302E-02  0.926894009      0.758096576      0.166191265       1.83703862E-02   1.08586857E-02   7.51170050E-03  -1.60433689E-09   5.73417209E-02  0.999999940    
   1.79846510E-02  0.927384615      0.758497834      0.166279241       1.75687298E-02   1.03848297E-02   7.18390197E-03  -1.83801230E-09   5.76542243E-02   1.00000012    
   1.88152362E-02  0.927834868      0.758866072      0.166359961       1.68013256E-02   9.93121881E-03   6.87010773E-03  -2.10563100E-09   5.79726882E-02   1.00000000    
   1.96841918E-02  0.928245723      0.759202123      0.166433632       1.60667449E-02   9.49701015E-03   6.56973617E-03  -2.41211673E-09   5.82975782E-02   1.00000012    
   2.05932781E-02  0.928618073      0.759506702      0.166500390       1.53636439E-02   9.08140838E-03   6.28223503E-03  -2.76309686E-09   5.86293377E-02   1.00000012    
   2.15443484E-02  0.928952873      0.759780467      0.166560426       1.46907121E-02   8.68364051E-03   6.00707205E-03  -3.16501891E-09   5.89685068E-02   1.00000012    
   2.25393437E-02  0.929250598      0.760023952      0.166613802       1.40466932E-02   8.30296334E-03   5.74373128E-03  -3.62526009E-09   5.93155734E-02   1.00000012    
   2.35802922E-02  0.929512024      0.760237813      0.166660666       1.34303821E-02   7.93866348E-03   5.49171958E-03  -4.15226564E-09   5.96711263E-02   1.00000000    
   2.46693026E-02  0.929737926      0.760422587      0.166701183       1.28406268E-02   7.59006012E-03   5.25056757E-03  -4.75569184E-09   6.00357093E-02   1.00000012    
   2.58086193E-02  0.929928422      0.760578454      0.166735351       1.22762937E-02   7.25648459E-03   5.01981005E-03  -5.44661116E-09   6.04099296E-02   1.00000000    
   2.70005390E-02  0.930084467      0.760706007      0.166763321       1.17363352E-02   6.93731615E-03   4.79901908E-03  -6.23766772E-09   6.07944503E-02   1.00000012    
   2.82475203E-02  0.930206001      0.760805368      0.166785091       1.12197008E-02   6.63193548E-03   4.58776625E-03  -7.14336190E-09   6.11898899E-02   1.00000000    
   2.95520928E-02  0.930293322      0.760876834      0.166800767       1.07254162E-02   6.33976469E-03   4.38565202E-03  -8.18026091E-09   6.15969710E-02   1.00000000    
   3.09169143E-02  0.930346906      0.760920703      0.166810378       1.02525363E-02   6.06024684E-03   4.19228990E-03  -9.36733180E-09   6.20164573E-02   1.00000012    
